inn,setid,title,published,route,lyophilized,presentation_index,source_text,fill_volume_ml,protein_conc_mg_ml,lysine_mm,surfactant,surfactant_pct_wv,trehalose_mm,trehalose_pct_wv,n_ingredients_parsed,buffer_species,buffer_conc_mm,ph,ph_is_range,ph_from_composition,nacl_mm,label_mw_kda,glycine_mm,mannitol_mm,mannitol_pct_wv,sucrose_mm,sucrose_pct_wv,methionine_mm,sorbitol_mm,sorbitol_pct_wv,arginine_mm,proline_mm,usable
tisotumab,c9fe3f32-4219-466e-acb9-3f609b4f4df1,"TIVDAK (TISOTUMAB VEDOTIN) INJECTION, POWDER, FOR SOLUTION [SEAGEN INC.]","Nov 21, 2025",,True,0.0,"Each mL of reconstituted solution contains 10 mg of tisotumab vedotin-tftv, d-mannitol (30 mg), l-histidine (2.11 mg), l-histidine monohydrochloride (3.44 mg), and sucrose (30 mg), at pH 6.0.",,,,,,,,0.0,,,6.0,False,True,,153.0,,,,,,,,,,,False
tralokinumab,d8020b69-3001-44e2-9b5d-5f93d9aaf6e1,"ADBRY (TRALOKINUMAB-LDRM) INJECTION, SOLUTION [LEO PHARMA INC.]","Dec 19, 2025",subcutaneous,False,0.0,"Each prefilled syringe delivers 150 mg tralokinumab-ldrm in 1 mL and the inactive ingredients: acetic acid (0.3 mg), polysorbate 80 (0.1 mg), sodium acetate trihydrate (6 mg), sodium chloride (5 mg), and Water for Injection, at an approximate pH of 5.5.",1.0,,,polysorbate 80,0.01,,,4.0,acetate,49.09,5.5,False,True,85.56,147.0,,,,,,,,,,,True
tralokinumab,d8020b69-3001-44e2-9b5d-5f93d9aaf6e1,"ADBRY (TRALOKINUMAB-LDRM) INJECTION, SOLUTION [LEO PHARMA INC.]","Dec 19, 2025",subcutaneous,False,1.0,"Each autoinjector delivers 300 mg tralokinumab-ldrm in 2 mL and the inactive ingredients: acetic acid (0.6 mg), polysorbate 80 (0.2 mg), sodium acetate trihydrate (12 mg), sodium chloride (10 mg), and Water for Injection, at an approximate pH of 5.5.",2.0,,,polysorbate 80,0.01,,,4.0,acetate,49.09,5.5,False,True,85.56,147.0,,,,,,,,,,,True
toripalimab,82e7921a-1e84-4988-9799-0ad7d19b2a75,"LOQTORZI (TORIPALIMAB-TPZI) INJECTION [COHERUS ONCOLOGY, INC.]","Jul 27, 2026",intravenous,False,0.0,"Each mL of solution contains 40 mg toripalimab-tpzi, citric acid monohydrate (0.51 mg), mannitol (25 mg), polysorbate 80 (0.20 mg), sodium chloride (2.92 mg), sodium citrate (4.65 mg), and Water for Injection, USP, at pH 6.0.",,,,,,,,0.0,,,6.0,False,True,,150.0,,,,,,,,,,,False
tremelimumab,6690679c-be2f-4588-a2e4-89fff74dd6be,"IMJUDO (TREMELIMUMAB) INJECTION, SOLUTION [ASTRAZENECA PHARMACEUTICALS LP]","Sep 07, 2026",intravenous,False,0.0,"Each mL contains 20 mg of tremelimumab-actl, and edetate disodium (0.09 mg), histidine (0.68 mg), L‑histidine hydrochloride monohydrate (3.3 mg), polysorbate 80 (0.2 mg), trehalose (76 mg), and Water for Injection, USP.",,,,,,,,0.0,,,,,,,149.0,,,,,,,,,,,False
ublituximab,3a77cd8c-811b-407c-9140-d0c5c26435c2,"BRIUMVI (UBLITUXIMAB) INJECTION, SOLUTION, CONCENTRATE [TG THERAPEUTICS, INC.]","Feb 23, 2026",intravenous,False,0.0,"Each mL of solution contains 25 mg ublituximab-xiiy, 0.4 mg hydrochloric acid, 0.7 mg polysorbate 80, 9.0 mg sodium chloride, 6.4 mg sodium citrate, and Water for Injection, USP.",,,,,,,,0.0,,,,,,,,,,,,,,,,,,False
vedolizumab,6e94621c-1a95-4af9-98d1-52b9e6f1949c,"ENTYVIO (VEDOLIZUMAB) INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION ENTYVIO PEN (VEDOLIZUMAB) INJECTION, SOLUTION ENTYVIO (VEDOLIZUMAB) INJECTION, SOLUTION [TAKEDA PHARMACEUTICALS AMERICA, INC.]","May 13, 2026",subcutaneous,True,0.0,"Each single-dose vial contains 300 mg vedolizumab, arginine hydrochloride (131.7 mg), histidine (23 mg), histidine monohydrochloride (21.4 mg), polysorbate 80 (3 mg), and sucrose (500 mg).",,,,,,,,0.0,,,6.5,False,False,,147.0,,,,,,,,,,,False
vedolizumab,6e94621c-1a95-4af9-98d1-52b9e6f1949c,"ENTYVIO (VEDOLIZUMAB) INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION ENTYVIO PEN (VEDOLIZUMAB) INJECTION, SOLUTION ENTYVIO (VEDOLIZUMAB) INJECTION, SOLUTION [TAKEDA PHARMACEUTICALS AMERICA, INC.]","May 13, 2026",subcutaneous,True,1.0,"Each single-dose prefilled syringe or single-dose prefilled pen (ENTYVIO PEN) contains 108 mg vedolizumab, arginine hydrochloride (17.77 mg), citric acid monohydrate (0.18 mg), histidine (3.86 mg), histidine monohydrochloride (1.86 mg), polysorbate 80 (1.35 mg), sodium citrate dihydrate (4.71 mg) and Sterile Water for Injection, USP, at a pH of 6.5.",,,,,,,,0.0,,,6.5,False,True,,147.0,,,,,,,,,,,False
vilobelimab,6a571038-1f6c-4e66-937c-ddf6e2a4e30a,GOHIBIC (VILOBELIMAB) INJECTION [INFLARX GMBH],"Jan 27, 2025",intravenous,False,0.0,"Each mL also contains dibasic sodium phosphate (0.97 mg), monobasic sodium phosphate (0.4 mg), polysorbate 80 (0.5 mg), sodium chloride (8.8 mg), and Water for Injection.",,,,,,,,0.0,,,,,,,149.0,,,,,,,,,,,False
zanidatamab,ae5d9425-fae5-4541-a158-150998343348,"ZIIHERA (ZANIDATAMAB-HRII) INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [JAZZ PHARMACEUTICALS, INC.]","Aug 27, 2026",intravenous,True,0.0,"Each single-dose vial of reconstituted product contains 300 mg of zanidatamab‑hrii and the inactive ingredients: polysorbate 20 (0.63 mg), sodium succinate (4.3 mg), succinic acid (4.3 mg), and sucrose (567 mg).",,,,,,,,0.0,,,4.6,False,False,,124.8,,,,,,,,,,,False
zolbetuximab,e7695a21-abb6-47ac-93f8-0ece5a9c4409,"VYLOY (ZOLBETUXIMAB) INJECTION, POWDER, FOR SUSPENSION [ASTELLAS PHARMA US, INC.]","Sep 03, 2026",intravenous,True,0.0,"Each mL of reconstituted solution contains 20 mg of zolbetuximab-clzb, arginine (23.24 mg), polysorbate 80 (0.21 mg), sucrose (51.30 mg), and phosphoric acid to adjust pH to 6.0.",,,,,,,,0.0,,,,,,,,,,,,,,,,,,False
zenocutuzumab,203daea4-fc87-40a4-a92f-ba2351b16de1,"BIZENGRI (ZENOCUTUZUMAB) INJECTION [PARTNER THERAPEUTICS, INC.]","May 25, 2026",intravenous,False,0.0,"Each vial also contains the following inactive ingredients: histidine (34.9 mg), L-histidine hydrochloride monohydrate (51.1 mg), polysorbate 20 (3.7 mg), trehalose (1412 mg), and water for injection.",,,,,,,,0.0,,,,,,,146.0,,,,,,,,,,,False
zenocutuzumab,2a33e782-fc75-4dba-b77c-a44536ac13a5,"BIZENGRI (ZENOCUTUZUMAB) INJECTION [MERUS US, INC.]","Jan 23, 2025",intravenous,False,0.0,"Each vial also contains the following inactive ingredients: histidine (34.9 mg), L-histidine hydrochloride monohydrate (51.1 mg), polysorbate 20 (3.7 mg), trehalose (1412 mg), and water for injection.",,,,,,,,0.0,,,,,,,146.0,,,,,,,,,,,False
trastuzumab,b6465b44-a6dd-f99c-d009-6851cf05169c,"OGIVRI (TRASTUZUMAB-DKST) KIT OGIVRI (TRASTUZUMAB-DKST) INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [BIOCON BIOLOGICS INC.]","Aug 17, 2026",intravenous,True,0.0,"Each multiple-dose vial of Ogivri delivers 420 mg trastuzumab-dkst, D-sorbitol (322.6 mg), L-Histidine (6.0 mg), Histidine hydrochloride monohydrate (9.4 mg) and Polyethylene glycol 3350/Macrogol 3350 (94.1 mg).",,,,,,,,0.0,,,6.0,False,False,,,,,,,,,,,,,False
trastuzumab,b6465b44-a6dd-f99c-d009-6851cf05169c,"OGIVRI (TRASTUZUMAB-DKST) KIT OGIVRI (TRASTUZUMAB-DKST) INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [BIOCON BIOLOGICS INC.]","Aug 17, 2026",intravenous,True,1.0,"Each single-dose vial of Ogivri delivers 150 mg trastuzumab-dkst, D-sorbitol (115.2 mg), L-Histidine (2.16 mg), L-Histidine hydrochloride monohydrate (3.36 mg) and Polyethylene glycol 3350/Macrogol 3350 (33.6 mg).",,,,,,,,0.0,,,6.0,False,False,,,,,,,,,,,,,False
trastuzumab,9a94f5b2-b84e-4987-8ea1-c4346db5a5fa,"KANJINTI (TRASTUZUMAB-ANNS) INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [AMGEN, INC]","Jun 26, 2026",intravenous,True,0.0,"Each multiple-dose vial of KANJINTI delivers 420 mg trastuzumab-anns, 381.8 mg α,α-trehalose dihydrate, 9.5 mg L-histidine HCl monohydrate, 6.1 mg L-histidine, and 1.7 mg polysorbate 20.",,,,,,,,0.0,,,6.0,False,False,,,,,,,,,,,,,False
trastuzumab,9a94f5b2-b84e-4987-8ea1-c4346db5a5fa,"KANJINTI (TRASTUZUMAB-ANNS) INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [AMGEN, INC]","Jun 26, 2026",intravenous,True,1.0,"Each single-dose vial of KANJINTI delivers 150 mg trastuzumab-anns, 136.2 mg α,α-trehalose dihydrate, 3.4 mg L-histidine HCl monohydrate, 2.2 mg L-histidine, and 0.6 mg polysorbate 20.",,,,,,,,0.0,,,6.0,False,False,,,,,,,,,,,,,False
trastuzumab,492dbdb2-077e-4064-bff3-372d6af0a7a2,"HERCEPTIN (TRASTUZUMAB) INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION [GENENTECH, INC.]","Jun 03, 2026",intravenous,True,0.0,"Each single-dose vial of Herceptin delivers 150 mg trastuzumab, 136.2 mg α,α-trehalose dihydrate, 3.4 mg L-histidine HCl monohydrate, 2.2 mg L-histidine, and 0.6 mg polysorbate 20.",,,,,,,,0.0,,,6.0,False,False,,,,,,,,,,,,,False
trastuzumab,ebf30894-41cf-480c-8bc3-56f592a13813,"HERCEPTIN HYLECTA (TRASTUZUMAB AND HYALURONIDASE-OYSK) INJECTION, SOLUTION [GENENTECH, INC.]","Jun 03, 2026",subcutaneous,False,0.0,"Each mL of solution contains trastuzumab (120 mg), hyaluronidase (2,000 units), L-histidine (0.39 mg), L-histidine hydrochloride monohydrate (3.67 mg), L-methionine (1.49 mg), polysorbate 20 (0.4 mg), α,α-trehalose dihydrate (79.45 mg), and Water for Injection.",,,,,,,,0.0,,,2.0,False,False,,148.0,,,,,,,,,,,False
ustekinumab,052a3fb2-21c3-4c4e-a01e-afdd1accd1cd,"USTEKINUMAB-AEKN INJECTION, SOLUTION [TEVA PHARMACEUTICALS USA, INC.]","Aug 03, 2026",subcutaneous,False,0.0,"Each 0.5 mL prefilled syringe or vial delivers 45 mg ustekinumab-aekn, histidine (0.122 mg), L-histidine monohydrochloride monohydrate (0.507 mg), polysorbate 80 (0.02 mg), sucrose (38 mg) and water for injection (q.s).",0.5,,,polysorbate 80,0.004,,,3.0,histidine,4.84,6.0,True,False,,,,,,222.03,7.6,,,,,,True
ustekinumab,052a3fb2-21c3-4c4e-a01e-afdd1accd1cd,"USTEKINUMAB-AEKN INJECTION, SOLUTION [TEVA PHARMACEUTICALS USA, INC.]","Aug 03, 2026",subcutaneous,False,1.0,"Each 1 mL prefilled syringe delivers 90 mg ustekinumab-aekn, histidine (0.243 mg), L-histidine monohydrochloride monohydrate (1.013 mg), polysorbate 80 (0.04 mg), sucrose (76 mg) and water for injection (q.s).",1.0,,,polysorbate 80,0.004,,,3.0,histidine,4.83,6.0,True,False,,,,,,222.03,7.6,,,,,,True
ustekinumab,052a3fb2-21c3-4c4e-a01e-afdd1accd1cd,"USTEKINUMAB-AEKN INJECTION, SOLUTION [TEVA PHARMACEUTICALS USA, INC.]","Aug 03, 2026",subcutaneous,False,2.0,"Each 26 mL vial delivers 130 mg ustekinumab-aekn, edetate disodium (0.47 mg), histidine (20.02 mg), L- histidine monohydrochloride monohydrate (27.04 mg), methionine (10.4 mg), polysorbate 80 (10.4 mg), sucrose (2,210 mg), and water for injection (q.s).",26.0,,,polysorbate 80,0.04,,,4.0,histidine,9.92,6.0,True,False,,,,,,,,2.68,,,,,True
ustekinumab,183a1dff-ef33-4ddb-ba38-f7861b0f77ad,"USTEKINUMAB-AEKN INJECTION, SOLUTION [TEVA PHARMACEUTICALS USA, INC.]","Aug 03, 2026",subcutaneous,False,0.0,"Each 0.5 mL prefilled syringe or vial delivers 45 mg ustekinumab-aekn, histidine (0.122 mg), L-histidine monohydrochloride monohydrate (0.507 mg), polysorbate 80 (0.02 mg), sucrose (38 mg) and water for injection (q.s).",0.5,,,polysorbate 80,0.004,,,3.0,histidine,4.84,6.0,True,False,,,,,,222.03,7.6,,,,,,True
ustekinumab,183a1dff-ef33-4ddb-ba38-f7861b0f77ad,"USTEKINUMAB-AEKN INJECTION, SOLUTION [TEVA PHARMACEUTICALS USA, INC.]","Aug 03, 2026",subcutaneous,False,1.0,"Each 1 mL prefilled syringe delivers 90 mg ustekinumab-aekn, histidine (0.243 mg), L-histidine monohydrochloride monohydrate (1.013 mg), polysorbate 80 (0.04 mg), sucrose (76 mg) and water for injection (q.s).",1.0,,,polysorbate 80,0.004,,,3.0,histidine,4.83,6.0,True,False,,,,,,222.03,7.6,,,,,,True
ustekinumab,183a1dff-ef33-4ddb-ba38-f7861b0f77ad,"USTEKINUMAB-AEKN INJECTION, SOLUTION [TEVA PHARMACEUTICALS USA, INC.]","Aug 03, 2026",subcutaneous,False,2.0,"Each 26 mL vial delivers 130 mg ustekinumab-aekn, edetate disodium (0.47 mg), histidine (20.02 mg), L- histidine monohydrochloride monohydrate (27.04 mg), methionine (10.4 mg), polysorbate 80 (10.4 mg), sucrose (2,210 mg), and water for injection (q.s).",26.0,,,polysorbate 80,0.04,,,4.0,histidine,9.92,6.0,True,False,,,,,,,,2.68,,,,,True
ustekinumab,23b486eb-f48d-47d4-815e-1313d4ebfbfa,"USTEKINUMAB INJECTION, SOLUTION USTEKINUMAB SOLUTION [JANSSEN BIOTECH, INC.]","Jul 27, 2026",subcutaneous,False,0.0,"Each 0.5 mL prefilled syringe or vial delivers 45 mg ustekinumab, L-histidine and L-histidine monohydrochloride monohydrate (0.5 mg), Polysorbate 80 (0.02 mg), and sucrose (38 mg).",0.5,,,polysorbate 80,0.004,,,3.0,histidine,4.77,6.0,True,False,,,,,,222.03,7.6,,,,,,True
ustekinumab,23b486eb-f48d-47d4-815e-1313d4ebfbfa,"USTEKINUMAB INJECTION, SOLUTION USTEKINUMAB SOLUTION [JANSSEN BIOTECH, INC.]","Jul 27, 2026",subcutaneous,False,1.0,"Each 1 mL prefilled syringe delivers 90 mg ustekinumab, L-histidine and L-histidine monohydrochloride monohydrate (1 mg), Polysorbate 80 (0.04 mg), and sucrose (76 mg).",1.0,,,polysorbate 80,0.004,,,3.0,histidine,4.77,6.0,True,False,,,,,,222.03,7.6,,,,,,True
ustekinumab,23b486eb-f48d-47d4-815e-1313d4ebfbfa,"USTEKINUMAB INJECTION, SOLUTION USTEKINUMAB SOLUTION [JANSSEN BIOTECH, INC.]","Jul 27, 2026",subcutaneous,False,2.0,"Each 26 mL vial delivers 130 mg ustekinumab, EDTA disodium salt dihydrate (0.52 mg), L-histidine (20 mg), L-histidine hydrochloride monohydrate (27 mg), L-methionine (10.4 mg), Polysorbate 80 (10.4 mg), and sucrose (2210 mg).",26.0,,,polysorbate 80,0.04,,,5.0,histidine,9.91,6.0,True,False,,,,,,248.32,8.5,2.68,,,,,True
ustekinumab,c77a9664-e3bb-4023-b400-127aa53bca2b,"STELARA (USTEKINUMAB) INJECTION, SOLUTION STELARA (USTEKINUMAB) SOLUTION [JANSSEN BIOTECH, INC.]","Jul 23, 2026",subcutaneous,False,0.0,"Each 0.5 mL prefilled syringe or vial delivers 45 mg ustekinumab, L-histidine and L-histidine monohydrochloride monohydrate (0.5 mg), Polysorbate 80 (0.02 mg), and sucrose (38 mg).",0.5,,,polysorbate 80,0.004,,,3.0,histidine,4.77,6.0,True,False,,,,,,222.03,7.6,,,,,,True
ustekinumab,c77a9664-e3bb-4023-b400-127aa53bca2b,"STELARA (USTEKINUMAB) INJECTION, SOLUTION STELARA (USTEKINUMAB) SOLUTION [JANSSEN BIOTECH, INC.]","Jul 23, 2026",subcutaneous,False,1.0,"Each 1 mL prefilled syringe delivers 90 mg ustekinumab, L-histidine and L-histidine monohydrochloride monohydrate (1 mg), Polysorbate 80 (0.04 mg), and sucrose (76 mg).",1.0,,,polysorbate 80,0.004,,,3.0,histidine,4.77,6.0,True,False,,,,,,222.03,7.6,,,,,,True
ustekinumab,c77a9664-e3bb-4023-b400-127aa53bca2b,"STELARA (USTEKINUMAB) INJECTION, SOLUTION STELARA (USTEKINUMAB) SOLUTION [JANSSEN BIOTECH, INC.]","Jul 23, 2026",subcutaneous,False,2.0,"Each 26 mL vial delivers 130 mg ustekinumab, EDTA disodium salt dihydrate (0.52 mg), L-histidine (20 mg), L-histidine hydrochloride monohydrate (27 mg), L-methionine (10.4 mg), Polysorbate 80 (10.4 mg), and sucrose (2210 mg).",26.0,,,polysorbate 80,0.04,,,5.0,histidine,9.91,6.0,True,False,,,,,,248.32,8.5,2.68,,,,,True
tocilizumab,ad76441d-da59-47df-8d9d-2243005180f0,"TYENNE (TOCILIZUMAB-AAZG) INJECTION, SOLUTION [FRESENIUS KABI USA, LLC]","Aug 31, 2026",subcutaneous,False,0.0,"Each mL of solution contains arginine (17.4 mg), histidine (3.1 mg), lactic acid (0.9 mg), polysorbate 80 (0.2 mg), sodium chloride (0.6 mg), and Water for Injection, USP. It is supplied in a ready-to-use, single-dose 0.9 mL prefilled syringe (PFS) with a needle safety device or in a ready-to-use, single-dose 0.9 mL autoinjector that delivers 162 mg tocilizumab-aazg, arginine (16.7 mg), histidine (2.0 mg), lactic acid (0.9 mg), polysorbate 80 (0.2 mg), sodium chloride (0.6 mg), and Water for Injection, USP.",,,,,,,,0.0,,,6.0,False,False,,148.0,,,,,,,,,,,False
tocilizumab,e400bbe6-43c5-4de6-82b9-cb44ce3cd906,"TYENNE (TOCILIZUMAB-AAZG) INJECTION, SOLUTION, CONCENTRATE [FRESENIUS KABI USA, LLC]","Aug 17, 2026",subcutaneous,False,0.0,"Each mL of solution contains arginine (17.4 mg), histidine (3.1 mg), lactic acid (0.9 mg), polysorbate 80 (0.2 mg), sodium chloride (0.6 mg), and Water for Injection, USP. It is supplied in a ready-to-use, single-dose 0.9 mL prefilled syringe (PFS) with a needle safety device or in a ready-to-use, single-dose 0.9 mL autoinjector that delivers 162 mg tocilizumab-aazg, arginine (16.7 mg), histidine (2.0 mg), lactic acid (0.9 mg), polysorbate 80 (0.2 mg), sodium chloride (0.6 mg), and Water for Injection, USP.",,,,,,,,0.0,,,6.0,False,False,,148.0,,,,,,,,,,,False
tocilizumab,87ac5047-4f2b-4571-a8a8-32e08865f379,"TYENNE (TOCILIZUMAB-AAZG) INJECTION, SOLUTION [FRESENIUS KABI USA, LLC]","Aug 04, 2026",subcutaneous,False,0.0,"Each mL of solution contains arginine (17.4 mg), histidine (3.1 mg), lactic acid (0.9 mg), polysorbate 80 (0.2 mg), sodium chloride (0.6 mg), and Water for Injection, USP. It is supplied in a ready-to-use, single-dose 0.9 mL prefilled syringe (PFS) with a needle safety device or in a ready-to-use, single-dose 0.9 mL autoinjector that delivers 162 mg tocilizumab-aazg, arginine (16.7 mg), histidine (2.0 mg), lactic acid (0.9 mg), polysorbate 80 (0.2 mg), sodium chloride (0.6 mg), and Water for Injection, USP.",,,,,,,,0.0,,,6.0,False,False,,148.0,,,,,,,,,,,False
tocilizumab,581c288f-8015-40ef-a4c3-683c96db193d,"AVTOZMA (TOCILIZUMAB) INJECTION, SOLUTION [CELLTRION USA, INC.]","Jul 29, 2026",subcutaneous,False,0.0,"Each mL of solution contains histidine (0.74 mg), L-histidine hydrochloride monohydrate (1.09 mg), methionine (8.95 mg), polysorbate 80 (0.5 mg), threonine (19.06 mg), and Water for Injection, USP. It is supplied in a ready-to-use, single-dose 0.9 mL prefilled syringe (PFS) with a needle safety device or a ready- to-use, single-dose 0.9 mL autoinjector that delivers 162 mg tocilizumab-anoh, histidine (0.7 mg), L-histidine hydrochloride monohydrate (1.0 mg), methionine (8.1 mg), polysorbate 80 (0.2 mg), threonine (17.2 mg), and Water for Injection, USP.",,,,,,,,0.0,,,6.0,False,False,,148.0,,,,,,,,,,,False
